,full_name,engine_capacity,resale_price,registered_year,insurance,transmission_type,kms_driven,owner_type,fuel_type,brand
15033,i10 Era,1086.0,185000.0,2011,Third,Manual,70000.0,Third,Petrol,Hyundai
15034,Tigor EV,,1050000.0,2021,Third,Automatic,60000.0,Second,Electric,Tata
15035,Lodgy 85PS,1461.0,375000.0,2015,Third,Manual,120000.0,First,Diesel,Renault
15036,Magnite XL,999.0,700000.0,2022,Third,Manual,20000.0,First,Petrol,Nissan
15037,i20 1.4,1396.0,590000.0,2018,Third,Manual,60000.0,First,Diesel,Hyundai
15038,i10 Magna,1197.0,100000.0,2008,Third,Manual,70000.0,Second,Petrol,Hyundai
15039,City V,1498.0,1050000.0,2021,Third,Manual,10000.0,First,Petrol,Honda
15040,Ritz LXi,1197.0,320000.0,2016,Third,Manual,70000.0,Second,Petrol,Maruti
15041,Wagon R,998.0,550000.0,2020,Third,Manual,30000.0,First,CNG,Maruti
15042,GO Plus,1198.0,580000.0,2020,Third,Manual,20000.0,First,Petrol,Datsun
15043,Swift Dzire,1248.0,450000.0,2017,Third,Manual,30000.0,First,Diesel,Maruti
15044,Omni E,796.0,250000.0,2017,Third,Manual,30000.0,First,Petrol,Maruti
15045,7 Series,2993.0,2500000.0,2015,Third,Automatic,50000.0,Second,Diesel,BMW
15046,Vitara Brezza,1248.0,660000.0,2017,Third,Manual,120000.0,First,Diesel,Maruti
15047,Q3 30,1968.0,995000.0,2015,Third,Manual,60000.0,Second,Diesel,Audi
15048,XUV500 1.99,1997.0,550000.0,2015,Third,Manual,80000.0,Third,Diesel,Mahindra
15049,Wagon R,998.0,350000.0,2016,Third,Manual,90000.0,Second,CNG,Maruti
15050,XL6 Zeta,1462.0,1050000.0,2021,Third,Manual,20000.0,First,Petrol,Maruti
15051,Cruze LTZ,1998.0,415000.0,2015,Third,Automatic,50000.0,Third,Diesel,Chevrolet
15052,Alto LXi,796.0,125000.0,2010,Third,Manual,110000.0,First,Petrol,Maruti
15053,Vitara Brezza,1248.0,600000.0,2018,Third,Manual,90000.0,First,Diesel,Maruti
15054,Wagon R,998.0,99999.0,2008,Third,Manual,50000.0,Second,Petrol,Maruti
15055,Ertiga BSIV,1373.0,700000.0,2017,Third,Manual,40000.0,First,Petrol,Maruti
15056,Xcent 1.2,1186.0,425000.0,2018,Third,Manual,120000.0,First,Diesel,Hyundai
15057,Wagon R,998.0,90000.0,2008,Third,Manual,50000.0,Second,Petrol,Maruti
15058,City 1.5,1497.0,395000.0,2012,Third,Manual,110000.0,Second,Petrol,Honda
15059,Figo 1.2P,1196.0,270000.0,2016,Third,Manual,110000.0,Second,Petrol,Ford
15060,Seltos HTE,1497.0,1090000.0,2022,Third,Manual,20000.0,First,Petrol,Kia
15061,Santro Xing,1086.0,125000.0,2010,Third,Manual,80000.0,First,Petrol,Hyundai
15062,Swift Dzire,1248.0,500000.0,2015,Third,Manual,120000.0,First,Diesel,Maruti
15063,Baleno Sigma,1197.0,700000.0,2022,Third,Manual,10000.0,First,Petrol,Maruti
15064,Fortuner 4x2,2982.0,1000000.0,2014,Third,Manual,120000.0,Second,Diesel,Toyota
15065,Baleno Sigma,1197.0,670000.0,2022,Third,Manual,10000.0,First,Petrol,Maruti
15066,SX4 VXI,1586.0,150000.0,2010,Third,Manual,120000.0,Third,Petrol,Maruti
15067,RediGO T,799.0,275000.0,2016,Third,Manual,60000.0,First,Petrol,Datsun
15068,X5 xDrive,2993.0,2350000.0,2014,Third,Automatic,120000.0,Second,Diesel,BMW
15069,3 Series,1995.0,880000.0,2013,Third,Automatic,90000.0,Second,Diesel,BMW
15070,A4 2.0,1968.0,900000.0,2014,Third,Automatic,60000.0,Second,Diesel,Audi
15071,Innova Crysta,2755.0,2010000.0,2019,Zerodep,Automatic,22655.0,First,Diesel,Toyota
15072,City 1.5,1497.0,232000.0,2010,Third,Manual,110360.0,Second,Petrol,Honda
15073,Harrier XZ,1956.0,1240000.0,2019,Third,Manual,52072.0,First,Diesel,Tata
15074,Baleno 1.2,1197.0,528000.0,2016,Zerodep,Manual,42780.0,First,Petrol,Maruti
15075,Tigor 1.2,1199.0,399000.0,2017,Third,Manual,65169.0,Second,Petrol,Tata
15076,Swift VXI,1197.0,577000.0,2019,Third,Manual,18683.0,First,Petrol,Maruti
15077,XUV500 W11,2179.0,1208000.0,2019,Zerodep,Automatic,79978.0,First,Diesel,Mahindra
15078,i20 1.2,1197.0,244000.0,2011,Third,Manual,53484.0,Second,Petrol,Hyundai
15079,Baleno Alpha,1197.0,772000.0,2020,First,Manual,23399.0,First,Petrol,Maruti
15080,City i,1497.0,706000.0,2016,First,Automatic,78372.0,Second,Petrol,Honda
15081,Ecosport 1.5,1499.0,407000.0,2015,Third,Manual,69679.0,First,Petrol,Ford
15082,Swift LXI,1197.0,462000.0,2017,Zerodep,Manual,27468.0,First,Petrol,Maruti
15083,Alto K10,998.0,306000.0,2018,Third,Manual,66286.0,First,Petrol,Maruti
15084,Alto 800,796.0,327000.0,2019,First,Manual,26642.0,First,Petrol,Maruti
15085,i10 Era,1086.0,162000.0,2011,Third,Manual,38095.0,Second,Petrol,Hyundai
15086,i10 Era,1086.0,160000.0,2010,First,Manual,44698.0,First,Petrol,Hyundai
15087,Wagon R,998.0,310000.0,2014,First,Manual,41913.0,First,Petrol,Maruti
15088,City 1.5,1497.0,256000.0,2010,First,Manual,76908.0,First,Petrol,Honda
15089,Amaze V,1199.0,685000.0,2019,First,Automatic,39485.0,First,Petrol,Honda
15090,Kiger RXZ,999.0,910000.0,2021,Zerodep,Automatic,17210.0,First,Petrol,Renault
15091,RediGO T,799.0,288000.0,2019,Zerodep,Manual,37238.0,First,Petrol,Datsun
15092,Swift Dzire,1197.0,208000.0,2011,First,Manual,98652.0,Second,Petrol,Maruti
15093,Magnite XV,999.0,690000.0,2021,First,Manual,66065.0,First,Petrol,Nissan
15094,Swift Dzire,1197.0,327000.0,2013,First,Manual,85658.0,First,Petrol,Maruti
15095,Swift Dzire,1197.0,555000.0,2017,First,Manual,51067.0,First,Petrol,Maruti
15096,Ciaz ZXi,1373.0,560000.0,2015,First,Manual,47314.0,First,Petrol,Maruti
15097,Swift Dzire,1197.0,212000.0,2010,First,Manual,63696.0,First,Petrol,Maruti
15098,Swift LXI,1197.0,468000.0,2017,Third,Manual,31671.0,First,Petrol,Maruti
15099,Amaze S,1199.0,525000.0,2019,First,Manual,35163.0,Third,Petrol,Honda
15100,City V,1497.0,363000.0,2012,First,Manual,72146.0,First,Petrol,Honda
15101,i20 Magna,1197.0,436000.0,2015,First,Manual,46133.0,Second,Petrol,Hyundai
15102,Swift Dzire,1197.0,352000.0,2013,First,Manual,78853.0,First,Petrol,Maruti
15103,Grand i10,1197.0,443000.0,2017,First,Manual,40795.0,First,Petrol,Hyundai
15104,Swift Dzire,1197.0,548000.0,2017,Third,Manual,32825.0,First,Petrol,Maruti
15105,i20 Asta,1197.0,519000.0,2017,Zerodep,Manual,55650.0,Second,Petrol,Hyundai
15106,Wagon R,998.0,534000.0,2019,Third,Manual,68678.0,First,CNG,Maruti
15107,Baleno 1.2,1197.0,460000.0,2016,Third,Manual,38602.0,First,Petrol,Maruti
15108,Alto 800,796.0,417000.0,2021,Third,Manual,34832.0,First,CNG,Maruti
15109,Wagon R,998.0,363000.0,2016,Third,Manual,22278.0,First,Petrol,Maruti
15110,Swift LXI,1197.0,424000.0,2015,First,Manual,18828.0,First,Petrol,Maruti
15111,Grand i10,1197.0,452000.0,2018,Third,Manual,21903.0,Second,Petrol,Hyundai
15112,Amaze SX,1198.0,455000.0,2016,Third,Manual,30513.0,First,Petrol,Honda
15113,KUV 100,1198.0,404000.0,2017,First,Manual,37189.0,First,Petrol,Mahindra
15114,Alto K10,998.0,171000.0,2010,First,Manual,45963.0,First,Petrol,Maruti
15115,Amaze S,1199.0,646000.0,2019,Zerodep,Manual,17270.0,First,Petrol,Honda
15116,Jazz V,1199.0,716000.0,2018,Zerodep,Automatic,21319.0,First,Petrol,Honda
15117,Polo Petrol,1198.0,242000.0,2011,First,Manual,69245.0,First,Petrol,Volkswagen
15118,Ciaz Delta,1462.0,674000.0,2019,Third,Manual,78358.0,Second,Petrol,Maruti
15119,i20 Sportz,1197.0,563000.0,2017,First,Manual,63216.0,First,Petrol,Hyundai
15120,Celerio VXI,998.0,418000.0,2018,First,Manual,55085.0,Second,CNG,Maruti
15121,Swift VXI,1197.0,405000.0,2014,First,Manual,47278.0,First,Petrol,Maruti
15122,RediGO T,799.0,250000.0,2018,First,Manual,50215.0,First,Petrol,Datsun
15123,Swift Dzire,1197.0,217000.0,2010,First,Manual,46470.0,First,Petrol,Maruti
15124,Verna CRDi,1582.0,980000.0,2018,Third,Manual,60895.0,First,Diesel,Hyundai
15125,Swift LXI,1197.0,517000.0,2019,Third,Manual,63772.0,First,Petrol,Maruti
15126,Grand i10,1197.0,316000.0,2013,Third,Manual,76950.0,First,Petrol,Hyundai
15127,Tiago 1.2,1199.0,419000.0,2018,Zerodep,Manual,40330.0,First,Petrol,Tata
15128,i10 Magna,1197.0,161000.0,2010,Third,Manual,17835.0,First,Petrol,Hyundai
15129,i20 1.2,1197.0,237000.0,2011,First,Manual,33644.0,First,Petrol,Hyundai
15130,Kiger RXZ,999.0,951000.0,2022,Zerodep,Automatic,12793.0,First,Petrol,Renault
15131,Baleno Delta,1197.0,594000.0,2020,Third,Manual,32669.0,First,Petrol,Maruti
15132,Vitara Brezza,1248.0,697000.0,2019,Third,Manual,82183.0,First,Diesel,Maruti
15133,Swift LXI,1197.0,456000.0,2017,Third,Manual,43024.0,First,Petrol,Maruti
15134,Ciaz Alpha,1462.0,660000.0,2018,Third,Manual,54775.0,Second,Petrol,Maruti
15135,S-Presso VXI,998.0,469000.0,2020,Zerodep,Manual,22203.0,First,Petrol,Maruti
15136,Baleno 1.2,1197.0,519000.0,2017,First,Manual,70699.0,First,Petrol,Maruti
15137,Swift LXI,1197.0,416000.0,2017,First,Manual,66503.0,First,Petrol,Maruti
15138,Amaze S,1198.0,326000.0,2013,First,Manual,51258.0,Second,Petrol,Honda
15139,Swift Dzire,1248.0,664000.0,2019,First,Manual,84217.0,First,Diesel,Maruti
15140,Alto K10,998.0,365000.0,2018,First,Manual,35849.0,Second,Petrol,Maruti
15141,i20 Magna,1197.0,322000.0,2013,First,Manual,65297.0,First,Petrol,Hyundai
15142,Santro Sportz,1086.0,495000.0,2018,Zerodep,Manual,73030.0,First,CNG,Hyundai
15143,Grand i10,1197.0,488000.0,2018,Third,Manual,42398.0,First,Petrol,Hyundai
15144,KWID RXL,799.0,266000.0,2018,Third,Manual,51446.0,Second,Petrol,Renault
15145,Xcent 1.2,1197.0,314000.0,2014,Third,Manual,59271.0,First,Petrol,Hyundai
15146,City 1.5,1497.0,248000.0,2010,First,Manual,99193.0,First,Petrol,Honda
15147,Grand i10,1197.0,424000.0,2016,First,Manual,28423.0,First,Petrol,Hyundai
15148,Swift Dzire,1197.0,321000.0,2013,Third,Manual,32587.0,First,Petrol,Maruti
15149,Ertiga VXI,1462.0,627000.0,2014,Third,Manual,31911.0,First,Petrol,Maruti
15150,Seltos HTK,1497.0,1077000.0,2020,First,Manual,48577.0,First,Petrol,Kia
15151,Celerio ZXI,998.0,549000.0,2019,Zerodep,Automatic,39547.0,First,Petrol,Maruti
15152,Celerio VXI,998.0,332000.0,2015,First,Automatic,82969.0,Second,Petrol,Maruti
15153,Santro Sportz,1086.0,466000.0,2019,Zerodep,Automatic,91857.0,Second,Petrol,Hyundai
15154,i10 Sportz,1197.0,147000.0,2010,First,Manual,122483.0,First,Petrol,Hyundai
15155,Grand i10,1197.0,490000.0,2019,Zerodep,Manual,17925.0,First,Petrol,Hyundai
15156,Santro Magna,1086.0,534000.0,2020,First,Manual,32611.0,First,CNG,Hyundai
15157,Polo Petrol,1198.0,235000.0,2012,Third,Manual,59593.0,Second,Petrol,Volkswagen
15158,Baleno 1.2,1197.0,497000.0,2017,Third,Manual,84839.0,First,Petrol,Maruti
15159,Amaze S,1198.0,338000.0,2016,First,Manual,69704.0,First,Petrol,Honda
15160,Grand i10,1197.0,479000.0,2018,First,Manual,11097.0,First,Petrol,Hyundai
15161,Swift Dzire,1197.0,375000.0,2014,Third,Manual,41810.0,First,Petrol,Maruti
15162,Swift LXI,1197.0,193000.0,2011,Third,Manual,74040.0,Second,Petrol,Maruti
15163,Swift Dzire,1197.0,359000.0,2013,First,Manual,49572.0,First,Petrol,Maruti
15164,Brio E,1198.0,253000.0,2013,First,Manual,70775.0,First,Petrol,Honda
15165,Zen Estilo,998.0,135000.0,2010,First,Manual,19332.0,First,Petrol,Maruti
15166,SX4 S,1248.0,681000.0,2018,First,Manual,76701.0,First,Diesel,Maruti
15167,Innova Crysta,2694.0,1949000.0,2019,Third,Manual,37000.0,First,Petrol,Toyota
15168,Ignis 1.2,1197.0,645000.0,2018,Third,Automatic,35000.0,First,Petrol,Maruti
15169,WR-V i-VTEC,1199.0,795000.0,2018,Third,Manual,34000.0,First,Petrol,Honda
15170,XL6 Zeta,1462.0,1165000.0,2019,First,Automatic,11000.0,First,Petrol,Maruti
15171,Duster Petrol,1598.0,549000.0,2017,First,Manual,36937.0,First,Petrol,Renault
15172,Vento 1.2,1197.0,635000.0,2016,Third,Automatic,56123.0,First,Petrol,Volkswagen
15173,Innova 2.5,2494.0,755000.0,2013,First,Manual,99999.0,First,Diesel,Toyota
15174,GLS 400,2996.0,6350000.0,2018,First,Automatic,58000.0,Second,Petrol,Mercedes-Benz
15175,XUV500 W9,1997.0,1780000.0,2021,Third,Automatic,28600.0,First,Diesel,Mahindra
15176,KWID 1.0,999.0,585000.0,2022,First,Automatic,2700.0,First,Petrol,Renault
15177,Swift Dzire,1197.0,875000.0,2021,Zerodep,Automatic,7500.0,First,Petrol,Maruti
15178,Swift Dzire,1197.0,740000.0,2019,Zerodep,Automatic,25000.0,First,Petrol,Maruti
15179,E-Class Exclusive,1950.0,4850000.0,2018,Zerodep,Automatic,17000.0,First,Diesel,Mercedes-Benz
15180,Swift AMT,1197.0,685000.0,2020,First,Automatic,8000.0,First,Petrol,Maruti
15181,Amaze VX,1199.0,800000.0,2019,Zerodep,Automatic,18200.0,First,Petrol,Honda
15182,Compass 1.4,1368.0,1850000.0,2019,Zerodep,Automatic,12600.0,First,Petrol,Jeep
15183,X3 xDrive,1995.0,5000000.0,2019,First,Automatic,18000.0,Second,Diesel,BMW
15184,Venue SX,998.0,1050000.0,2020,First,Automatic,29300.0,First,Petrol,Hyundai
15185,E-Class E,2987.0,6500000.0,2020,First,Automatic,21300.0,First,Diesel,Mercedes-Benz
15186,Vento 1.2,1197.0,875000.0,2019,First,Automatic,27100.0,First,Petrol,Volkswagen
15187,Hyryder V,1490.0,2290000.0,2022,First,Automatic,7000.0,First,Petrol,Toyota
15188,XE 2.0L,1999.0,3100000.0,2019,First,Automatic,29000.0,First,Diesel,Jaguar
15189,Seltos GTX,1353.0,1900000.0,2022,First,Automatic,11000.0,First,Petrol,Kia
15190,City 1.5,1497.0,440000.0,2013,First,Manual,65000.0,First,Petrol,Honda
15191,Ecosport 1.5,1499.0,585000.0,2014,First,Automatic,51000.0,First,Petrol,Ford
15192,Jazz VX,1199.0,611000.0,2017,First,Automatic,45000.0,First,Petrol,Honda
15193,5 Series,1995.0,2075000.0,2014,First,Automatic,67000.0,First,Diesel,BMW
15194,Thar LX,2184.0,1625000.0,2021,First,Automatic,20000.0,First,Diesel,Mahindra
15195,XJ 3.0L,2993.0,2521000.0,2012,First,Automatic,40000.0,First,Diesel,Jaguar
15196,Ecosport 1.5,1496.0,830000.0,2019,First,Manual,12000.0,First,Petrol,Ford
15197,X3 xDrive,1995.0,4250000.0,2019,First,Automatic,38000.0,First,Diesel,BMW
15198,Creta SX,1497.0,2000000.0,2022,First,Automatic,13500.0,First,Petrol,Hyundai
15199,Scorpio 1.99,1997.0,840000.0,2014,First,Manual,106342.0,First,Diesel,Mahindra
15200,XUV500 1.99,1997.0,850000.0,2015,First,Manual,80000.0,First,Diesel,Mahindra
15201,City i-VTEC,1497.0,1400000.0,2021,First,Automatic,26900.0,First,Petrol,Honda
15202,City i,1497.0,600000.0,2015,First,Automatic,49000.0,Second,Petrol,Honda
15203,Rapid 1.6,1598.0,490000.0,2014,First,Automatic,49000.0,First,Petrol,Skoda
15204,i20 Sportz,1197.0,521000.0,2015,First,Manual,27000.0,Second,Petrol,Hyundai
15205,CR-V 2.4L,2354.0,800000.0,2014,First,Automatic,35000.0,Second,Petrol,Honda
15206,XUV500 W11,2179.0,1850000.0,2021,First,Manual,29400.0,First,Diesel,Mahindra
15207,Grand i10,1197.0,450000.0,2016,First,Manual,65000.0,First,Petrol,Hyundai
15208,Baleno 1.3,1248.0,650000.0,2016,First,Manual,47000.0,First,Diesel,Maruti
15209,S-Presso VXI,998.0,489000.0,2021,Third,Automatic,28142.0,First,Petrol,Maruti
15210,Q3 2.0,1968.0,1705000.0,2016,First,Automatic,70000.0,First,Diesel,Audi
15211,City i,1497.0,930000.0,2017,First,Automatic,38000.0,First,Petrol,Honda
15212,Creta 1.6,1591.0,770000.0,2016,First,Manual,85000.0,Second,Petrol,Hyundai
15213,City i,1497.0,640000.0,2014,First,Automatic,43000.0,First,Petrol,Honda
15214,Creta 1.6,1582.0,900000.0,2016,Third,Manual,69463.0,First,Diesel,Hyundai
15215,3 Series,1995.0,1750000.0,2014,First,Automatic,82000.0,Second,Diesel,BMW
15216,Verna VTVT,1591.0,921000.0,2017,First,Automatic,30000.0,First,Petrol,Hyundai
15217,Seltos GTX,1493.0,1949000.0,2022,First,Automatic,25000.0,First,Diesel,Kia
15219,XUV500 W11,2179.0,1595000.0,2018,Zerodep,Automatic,18000.0,First,Diesel,Mahindra
15220,i20 N,998.0,1345000.0,2023,Third,Automatic,3500.0,First,Petrol,Hyundai
15221,Nexon XZA,1199.0,1145000.0,2022,Third,Automatic,7900.0,First,Petrol,Tata
15222,Aura S,1197.0,765000.0,2021,First,Manual,38962.0,First,CNG,Hyundai
15223,XUV700 AX7,1999.0,2450000.0,2022,First,Automatic,17500.0,First,Petrol,Mahindra
15224,Scorpio LX,2179.0,525000.0,2014,First,Manual,116155.0,First,Diesel,Mahindra
15225,V-Class Exclusive,1950.0,5900000.0,2019,Third,Automatic,35000.0,Second,Diesel,Mercedes-Benz
15226,Fortuner 2.8,2755.0,3450000.0,2018,First,Automatic,38000.0,First,Diesel,Toyota
15227,Brio 1.2,1198.0,585000.0,2017,First,Automatic,22000.0,First,Petrol,Honda
15228,Ciaz 1.4,1373.0,695000.0,2018,Third,Automatic,37000.0,Second,Petrol,Maruti
15229,City 1.5,1497.0,421000.0,2013,Third,Automatic,65004.0,First,Petrol,Honda
15230,A-Class Limousine,1332.0,4190000.0,2021,First,Automatic,4500.0,First,Petrol,Mercedes-Benz
15231,XC60 Inscription,1969.0,4899000.0,2018,First,Automatic,47000.0,First,Diesel,Volvo
15232,E-Class Exclusive,1950.0,6299000.0,2020,Zerodep,Automatic,9500.0,First,Diesel,Mercedes-Benz
15233,Cayenne Diesel,2967.0,2999000.0,2013,First,Automatic,76000.0,First,Diesel,Porsche
15234,Wagon R,998.0,350000.0,2015,First,Manual,61000.0,First,CNG,Maruti
15235,Ciaz AT,1373.0,665000.0,2015,First,Automatic,47925.0,First,Petrol,Maruti
15236,City V,1497.0,295000.0,2011,First,Automatic,63000.0,Second,Petrol,Honda
15237,Ameo 1.5,1498.0,875000.0,2019,First,Automatic,34000.0,First,Diesel,Volkswagen
15238,Grand i10,1197.0,565000.0,2017,First,Automatic,33000.0,First,Petrol,Hyundai
15239,Wagon R,998.0,260000.0,2013,First,Manual,66000.0,First,CNG,Maruti
15240,Cedia Select,1999.0,135000.0,2007,First,Manual,87000.0,Second,Petrol,Mitsubishi
15241,Seltos GTX,1353.0,1725000.0,2020,First,Automatic,18000.0,First,Petrol,Kia
15242,Polo 1.0,999.0,790000.0,2020,First,Manual,30000.0,First,Petrol,Volkswagen
15244,BR-V i-VTEC,1497.0,795000.0,2017,First,Manual,39980.0,First,Petrol,Honda
15245,i10 Sportz,1197.0,235000.0,2010,Third,Automatic,19000.0,Second,Petrol,Hyundai
15246,Vento 1.2,1197.0,650000.0,2016,First,Automatic,44000.0,First,Petrol,Volkswagen
15247,Corolla Altis,1798.0,935000.0,2016,First,Automatic,44500.0,First,Petrol,Toyota
15248,Seltos GTX,1353.0,1675000.0,2020,First,Automatic,26000.0,First,Petrol,Kia
15249,Corolla Altis,1798.0,370000.0,2011,Third,Manual,56000.0,First,Petrol,Toyota
15250,Camry Hybrid,2487.0,3975000.0,2021,First,Automatic,18500.0,First,Petrol,Toyota
15251,Tigor EV,,975000.0,2021,First,Automatic,16500.0,First,Electric,Tata
15252,Aspire 1.2,1196.0,435000.0,2017,First,Manual,33000.0,First,Petrol,Ford
15253,Ertiga VDI,1248.0,875000.0,2018,First,Manual,30000.0,First,Diesel,Maruti
15254,Grand i10,1197.0,499000.0,2017,First,Manual,40880.0,First,Petrol,Hyundai
15255,Vitara Brezza,1248.0,849000.0,2018,Third,Automatic,39538.0,Second,Diesel,Maruti
15256,CLA 200,2143.0,2250000.0,2017,First,Automatic,57700.0,Second,Diesel,Mercedes-Benz
15257,S-Presso VXI,998.0,475000.0,2022,First,Manual,14000.0,First,Petrol,Maruti
15258,Verna 1.6,1591.0,550000.0,2015,First,Automatic,58557.0,Second,Petrol,Hyundai
15259,Wagon R,998.0,325000.0,2015,Third,Manual,93900.0,Second,CNG,Maruti
15260,Brio E,1198.0,270000.0,2013,Third,Manual,65200.0,First,Petrol,Honda
15261,Duster 85PS,1461.0,385000.0,2013,First,Manual,93000.0,First,Diesel,Renault
15262,Ciaz ZXi,1373.0,530000.0,2014,Third,Manual,39000.0,First,Petrol,Maruti
15263,Corolla Altis,1798.0,651000.0,2014,Third,Automatic,66000.0,Second,Petrol,Toyota
15264,City i-VTEC,1497.0,844000.0,2019,Third,Manual,46000.0,First,Petrol,Honda
15265,Tucson 2.0,1999.0,1495000.0,2018,Third,Automatic,48000.0,First,Petrol,Hyundai
15266,Slavia 1.5,1498.0,1975000.0,2023,First,Automatic,4500.0,First,Petrol,Skoda
15267,Ameo 1.2,1198.0,490000.0,2016,First,Manual,990.0,First,Petrol,Volkswagen
15268,i10 Era,1086.0,165000.0,2008,Third,Manual,44000.0,First,Petrol,Hyundai
15269,Ecosport 1.5,1496.0,540000.0,2015,First,Automatic,63000.0,Second,Petrol,Ford
15270,Scorpio S10,2179.0,925000.0,2015,First,Manual,125000.0,Second,Diesel,Mahindra
15271,Cayenne S,4134.0,4850000.0,2014,First,Automatic,75000.0,First,Diesel,Porsche
15272,S-Presso VXI,998.0,536000.0,2021,First,Manual,6100.0,First,Petrol,Maruti
15273,Celerio VXI,998.0,376000.0,2015,Third,Automatic,56100.0,First,Petrol,Maruti
15274,Wagon R,998.0,476000.0,2018,First,Manual,58100.0,First,Petrol,Maruti
15275,Triber RXL,999.0,696000.0,2021,First,Manual,15100.0,First,Petrol,Renault
15276,Polo 1.0,999.0,650000.0,2019,First,Manual,45728.0,First,Petrol,Volkswagen
15277,Wagon R,998.0,231000.0,2011,Third,Manual,72000.0,First,Petrol,Maruti
15278,Swift Dzire,1197.0,246000.0,2010,First,Manual,79300.0,Second,Petrol,Maruti
15279,Octavia 1.8,1798.0,1675000.0,2018,Third,Automatic,48000.0,First,Petrol,Skoda
15280,Ciaz AT,1373.0,625000.0,2016,First,Automatic,48000.0,First,Petrol,Maruti
15281,CR-V 2.4L,2354.0,1175000.0,2016,Third,Automatic,56000.0,First,Petrol,Honda
15282,Amaze VX,1198.0,425000.0,2013,First,Automatic,37000.0,First,Petrol,Honda
15283,A6 35,1968.0,3475000.0,2019,Third,Automatic,37000.0,First,Diesel,Audi
15284,GLE 250d,2143.0,4975000.0,2018,Third,Automatic,38000.0,First,Diesel,Mercedes-Benz
15285,7 Series,2993.0,5775000.0,2017,First,Automatic,54000.0,First,Diesel,BMW
15286,E-Class Exclusive,1950.0,4900000.0,2019,First,Automatic,53000.0,First,Diesel,Mercedes-Benz
15287,Brio S,1198.0,249000.0,2013,Third,Manual,71067.0,Second,Petrol,Honda
15288,Innova 2.5,2494.0,1185000.0,2016,First,Manual,98000.0,First,Diesel,Toyota
15289,Nexon XM,1497.0,999000.0,2021,Third,Manual,49223.0,First,Diesel,Tata
15290,Alto K10,998.0,349000.0,2017,First,Automatic,20707.0,First,Petrol,Maruti
15291,Etios VD,1364.0,395000.0,2012,First,Manual,84000.0,First,Diesel,Toyota
15292,Creta 1.6,1582.0,895000.0,2015,First,Automatic,78000.0,Second,Diesel,Hyundai
15293,Innova Crysta,2393.0,1995000.0,2020,Third,Manual,37000.0,Second,Diesel,Toyota
15294,Innova Crysta,2393.0,2395000.0,2020,Third,Manual,49000.0,First,Diesel,Toyota
15295,Triber RXZ,999.0,725000.0,2020,Third,Automatic,43000.0,First,Petrol,Renault
15296,3 Series,1995.0,3595000.0,2019,Third,Automatic,39500.0,First,Diesel,BMW
15297,Carens Luxury,1353.0,1850000.0,2022,First,Automatic,4500.0,First,Petrol,Kia
15298,XUV500 W8,2179.0,925000.0,2016,First,Manual,70433.0,First,Diesel,Mahindra
15299,Grand i10,1197.0,385000.0,2014,First,Manual,48000.0,First,Petrol,Hyundai
15300,Corolla Altis,1798.0,775000.0,2015,First,Automatic,73944.0,Second,Petrol,Toyota
15301,Innova 2.5,2494.0,450000.0,2009,Third,Manual,168583.0,Second,Diesel,Toyota
15302,Swift AMT,1197.0,649000.0,2018,First,Automatic,45000.0,First,Petrol,Maruti
15303,Creta 1.6,1591.0,900000.0,2016,Third,Automatic,70523.0,First,Petrol,Hyundai
15304,Ciaz AT,1373.0,555000.0,2015,Third,Automatic,66000.0,Second,Petrol,Maruti
15305,Xcent 1.2,1197.0,625000.0,2017,First,Automatic,28153.0,First,Petrol,Hyundai
15306,Kodiaq 2.0,1968.0,2950000.0,2018,First,Automatic,31000.0,First,Diesel,Skoda
15307,Swift VXI,1197.0,450000.0,2015,Third,Manual,50000.0,Second,Petrol,Maruti
15308,XUV700 AX7,1999.0,2725000.0,2021,First,Automatic,9000.0,First,Petrol,Mahindra
15309,City i-VTEC,1497.0,875000.0,2017,First,Automatic,32000.0,First,Petrol,Honda
